year,borough,postcode,Lat,Lon,crimes
2013-14,QUEENS   ,11368,40.747126,-73.854824,0
2013-14,QUEENS   ,11356,40.778601,-73.843187,0
2013-14,QUEENS   ,11434,40.68031,-73.774432,0
2013-14,QUEENS   ,11434,40.68031,-73.774432,0
2013-14,QUEENS   ,11434,40.68031,-73.774432,1
2013-14,QUEENS   ,11361,40.757064,-73.770122,2
2013-14,QUEENS   ,11358,40.764763,-73.794683,2
2013-14,QUEENS   ,11428,40.727134,-73.735077,0
2013-14,QUEENS   ,11429,40.711753,-73.736624,3
2013-14,QUEENS   ,11423,40.713759,-73.769439,1
2013-14,QUEENS   ,11412,40.690828,-73.763907,1
2013-14,QUEENS   ,11434,40.67588,-73.758505,3
2013-14,QUEENS   ,11422,40.671561,-73.734043,0
2013-14,QUEENS   ,11433,40.694125,-73.790675,3
2013-14,QUEENS   ,11361,40.769601,-73.770863,0
2013-14,QUEENS   ,11692,40.594538,-73.795304,7
2013-14,QUEENS   ,11691,40.593834,-73.76174,12
2013-14,QUEENS   ,11436,40.672727,-73.788164,4
2013-14,QUEENS   ,11364,40.746202,-73.758752,0
2013-14,QUEENS   ,11693,40.606353,-73.820445,0
2013-14,QUEENS   ,11379,40.719867,-73.875093,0
2013-14,QUEENS   ,11435,40.695238,-73.807364,0
2013-14,QUEENS   ,11418,40.699015,-73.832356,0
2013-14,QUEENS   ,11434,40.661122,-73.766733,2
2013-14,QUEENS   ,11691,40.603622,-73.749097,0
2013-14,QUEENS   ,11691,40.603622,-73.749097,0
2013-14,QUEENS   ,11691,40.603622,-73.749097,0
2013-14,QUEENS   ,11691,40.603622,-73.749097,13
2013-14,QUEENS   ,11418,40.70292,-73.824221,0
2013-14,QUEENS   ,11419,40.694004,-73.816617,0
2013-14,QUEENS   ,11418,40.69919,-73.835299,0
2013-14,QUEENS   ,11378,40.728735,-73.890699,2
2013-14,QUEENS   ,11413,40.68173,-73.753429,8
2013-14,QUEENS   ,11421,40.692179,-73.852636,0
2013-14,QUEENS   ,11368,40.742668,-73.863307,8
2013-14,QUEENS   ,11419,40.68867,-73.836205,6
2013-14,QUEENS   ,11417,40.67641,-73.846773,0
2013-14,QUEENS   ,11416,40.681172,-73.856918,0
2013-14,QUEENS   ,11418,40.697836,-73.846558,0
2013-14,QUEENS   ,11362,40.762708,-73.733694,2
2013-14,QUEENS   ,11385,40.696556,-73.897405,2
2013-14,QUEENS   ,11372,40.749266,-73.888817,0
2013-14,QUEENS   ,11103,40.762103,-73.914227,2
2013-14,QUEENS   ,11385,40.711203,-73.905286,5
2013-14,QUEENS   ,11434,40.673769,-73.775951,22
2013-14,QUEENS   ,11378,40.729215,-73.893624,4
2013-14,QUEENS   ,11364,40.745201,-73.767446,3
2013-14,QUEENS   ,11385,40.698476,-73.905556,1
2013-14,QUEENS   ,11106,40.760852,-73.941143,0
2013-14,QUEENS   ,11434,40.67282,-73.769252,0
2013-14,QUEENS   ,11385,40.703765,-73.912344,1
2013-14,QUEENS   ,11435,40.704072,-73.811771,1
2013-14,QUEENS   ,11105,40.771512,-73.90633,0
2013-14,QUEENS   ,11105,40.772863,-73.914708,1
2013-14,QUEENS   ,11432,40.708898,-73.803938,1
2013-14,QUEENS   ,11379,40.711815,-73.871238,0
2013-14,QUEENS   ,11385,40.703779,-73.896374,0
2013-14,QUEENS   ,11373,40.745923,-73.880205,1
2013-14,QUEENS   ,11418,40.697033,-73.839213,0
2013-14,QUEENS   ,11385,40.703661,-73.885107,2
2013-14,QUEENS   ,11385,40.706041,-73.902584,9
2013-14,QUEENS   ,11363,40.771186,-73.739252,0
2013-14,QUEENS   ,11432,40.710624,-73.783423,3
2013-14,QUEENS   ,11420,40.674991,-73.808371,0
2013-14,QUEENS   ,11421,40.694518,-73.859659,0
2013-14,QUEENS   ,11363,40.769271,-73.749369,0
2013-14,QUEENS   ,11415,40.711419,-73.828628,0
2013-14,QUEENS   ,11420,40.679984,-73.822078,1
2013-14,QUEENS   ,11375,40.715585,-73.843898,0
2013-14,QUEENS   ,11373,40.733514,-73.877857,1
2013-14,QUEENS   ,11691,40.608467,-73.764548,0
2013-14,QUEENS   ,11691,40.595779,-73.781876,5
2013-14,QUEENS   ,11691,40.593779,-73.767199,8
2013-14,QUEENS   ,11358,40.756013,-73.799706,4
2013-14,QUEENS   ,11420,40.679584,-73.831547,0
2013-14,QUEENS   ,11428,40.720713,-73.747001,14
2013-14,QUEENS   ,11101,40.758831,-73.93938,5
2013-14,QUEENS   ,11101,40.756891,-73.934523,3
2013-14,QUEENS   ,11385,40.705516,-73.862208,0
2013-14,QUEENS   ,11694,40.578261,-73.854403,2
2013-14,QUEENS   ,11004,40.744099,-73.709845,0
2013-14,QUEENS   ,11433,40.700606,-73.782302,10
2013-14,QUEENS   ,11435,40.709463,-73.813376,0
2013-14,QUEENS   ,11412,40.703585,-73.765838,2
2013-14,QUEENS   ,11385,40.704406,-73.875183,12
2013-14,QUEENS   ,11355,40.745526,-73.829309,2
2013-14,QUEENS   ,11420,40.68405,-73.815834,0
2013-14,QUEENS   ,11105,40.780347,-73.916655,0
2013-14,QUEENS   ,11420,40.665058,-73.811701,2
2013-14,QUEENS   ,11377,40.741131,-73.918945,1
2013-14,QUEENS   ,11106,40.766264,-73.930709,0
2013-14,QUEENS   ,11106,40.766264,-73.930709,0
2013-14,QUEENS   ,11106,40.766264,-73.930709,2
2013-14,QUEENS   ,11369,40.764646,-73.871641,10
2013-14,QUEENS   ,11356,40.790638,-73.839771,1
2013-14,QUEENS   ,11361,40.759517,-73.784029,0
2013-14,QUEENS   ,11432,40.716617,-73.794637,2
2013-14,QUEENS   ,11413,40.682114,-73.74992,0
2013-14,QUEENS   ,11426,40.731729,-73.717859,0
2013-14,QUEENS   ,11412,40.70799,-73.755269,2
2013-14,QUEENS   ,11427,40.720154,-73.757367,0
2013-14,QUEENS   ,11412,40.698279,-73.752654,4
2013-14,QUEENS   ,11417,40.6781,-73.839948,20
2013-14,QUEENS   ,11422,40.659728,-73.735176,6
2013-14,QUEENS   ,11374,40.72814,-73.863582,0
2013-14,QUEENS   ,11434,40.686798,-73.781247,3
2013-14,QUEENS   ,11105,40.775589,-73.90509,2
2013-14,QUEENS   ,11436,40.684142,-73.801479,0
2013-14,QUEENS   ,11436,40.684142,-73.801479,0
2013-14,QUEENS   ,11436,40.684142,-73.801479,29
2013-14,QUEENS   ,11368,40.755451,-73.855192,3
2013-14,QUEENS   ,11375,40.714978,-73.853372,0
2013-14,QUEENS   ,11372,40.754661,-73.887112,10
2013-14,QUEENS   ,11414,40.659873,-73.835068,1
2013-14,QUEENS   ,11411,40.697309,-73.740948,7
2013-14,QUEENS   ,11369,40.758377,-73.879089,0
2013-14,QUEENS   ,11372,40.754837,-73.874605,1
2013-14,QUEENS   ,11104,40.745537,-73.923776,4
2013-14,QUEENS   ,11377,40.757499,-73.908898,2
2013-14,QUEENS   ,11377,40.753037,-73.900123,4
2013-14,QUEENS   ,11378,40.716609,-73.903669,2
2013-14,QUEENS   ,11366,40.726769,-73.806894,2
2013-14,QUEENS   ,11420,40.67956,-73.8106,0
2013-14,QUEENS   ,11413,40.673069,-73.743173,0
2013-14,QUEENS   ,11413,40.673069,-73.743173,0
2013-14,QUEENS   ,11413,40.673069,-73.743173,8
2013-14,QUEENS   ,11374,40.732289,-73.853825,2
2013-14,QUEENS   ,11361,40.756139,-73.772862,5
2013-14,QUEENS   ,11361,40.76936,-73.783943,0
2013-14,QUEENS   ,11435,40.688103,-73.800415,2
2013-14,QUEENS   ,11419,40.690798,-73.821657,0
2013-14,QUEENS   ,11364,40.749036,-73.777213,0
2013-14,QUEENS   ,11365,40.740565,-73.809131,0
2013-14,QUEENS   ,11367,40.720924,-73.823362,3
2013-14,QUEENS   ,11367,40.729741,-73.818446,5
2013-14,QUEENS   ,11106,40.757309,-73.926733,0
2013-14,QUEENS   ,11366,40.724458,-73.810216,0
2013-14,QUEENS   ,11366,40.724458,-73.810216,0
2013-14,QUEENS   ,11366,40.724458,-73.810216,0
2013-14,QUEENS   ,11366,40.724458,-73.810216,6
2013-14,QUEENS   ,11360,40.782298,-73.779099,0
2013-14,QUEENS   ,11360,40.782298,-73.779099,0
2013-14,QUEENS   ,11360,40.782298,-73.779099,0
2013-14,QUEENS   ,11102,40.771336,-73.929086,2
2013-14,QUEENS   ,11004,40.741944,-73.712965,8
2013-14,QUEENS   ,11365,40.734572,-73.795484,0
2013-14,QUEENS   ,11374,40.720924,-73.86135,0
2013-14,QUEENS   ,11374,40.730941,-73.853164,1
2013-14,QUEENS   ,11411,40.685492,-73.729982,0
2013-14,QUEENS   ,11365,40.74391,-73.788133,1
2013-14,QUEENS   ,11423,40.724479,-73.777454,0
2013-14,QUEENS   ,11365,40.741803,-73.779634,0
2013-14,QUEENS   ,11694,40.584109,-73.825711,4
2013-14,QUEENS   ,11413,40.656126,-73.753207,0
2013-14,QUEENS   ,11693,40.589508,-73.805361,4
2013-14,QUEENS   ,11357,40.778095,-73.800163,0
2013-14,QUEENS   ,11354,40.775253,-73.819347,5
2013-14,QUEENS   ,11426,40.750007,-73.721607,0
2013-14,QUEENS   ,11426,40.750007,-73.721607,0
2013-14,QUEENS   ,11426,40.750007,-73.721607,0
2014-15,QUEENS   ,11366,40.726769,-73.806894,0
2013-14,QUEENS   ,11355,40.759844,-73.820548,0
2013-14,QUEENS   ,11355,40.759844,-73.820548,0
2013-14,QUEENS   ,11355,40.759844,-73.820548,4
2013-14,QUEENS   ,11375,40.722707,-73.851699,8
2013-14,QUEENS   ,11001,40.734318,-73.709137,0
2013-14,QUEENS   ,11001,40.734318,-73.709137,0
2013-14,QUEENS   ,11001,40.734318,-73.709137,1
2013-14,QUEENS   ,11412,40.70646,-73.753579,0
2013-14,QUEENS   ,11412,40.70646,-73.753579,0
2013-14,QUEENS   ,11412,40.70646,-73.753579,27
2013-14,QUEENS   ,11357,40.792483,-73.809741,0
2013-14,QUEENS   ,11357,40.78365,-73.807838,3
2013-14,QUEENS   ,11422,40.653006,-73.736395,0
2013-14,QUEENS   ,11375,40.722782,-73.837946,0
2013-14,QUEENS   ,11691,40.600199,-73.743968,2
2013-14,QUEENS   ,11692,40.593967,-73.786182,0
2014-15,QUEENS   ,11420,40.67956,-73.8106,0
2013-14,QUEENS   ,11104,40.740088,-73.926214,3
2013-14,QUEENS   ,11365,40.731369,-73.805116,0
2013-14,QUEENS   ,11367,40.736653,-73.813346,1
2013-14,QUEENS   ,11417,40.67124,-73.845141,0
2013-14,QUEENS   ,11417,40.67124,-73.845141,0
2013-14,QUEENS   ,11417,40.67124,-73.845141,16
2013-14,QUEENS   ,11364,40.754201,-73.760636,0
2013-14,QUEENS   ,11106,40.757065,-73.932664,0
2013-14,QUEENS   ,11106,40.757065,-73.932664,0
2013-14,QUEENS   ,11106,40.757065,-73.932664,14
2013-14,QUEENS   ,11364,40.737678,-73.756791,1
2013-14,QUEENS   ,11374,40.734642,-73.860737,2
2013-14,QUEENS   ,11414,40.658089,-73.844432,2
2013-14,QUEENS   ,11426,40.745948,-73.727456,4
2013-14,QUEENS   ,11357,40.783608,-73.794654,0
2013-14,QUEENS   ,11416,40.683858,-73.84747,10
2013-14,QUEENS   ,11372,40.753078,-73.884906,0
2013-14,QUEENS   ,11364,40.747747,-73.745747,1
2013-14,QUEENS   ,11354,40.770387,-73.828617,7
2013-14,QUEENS   ,11691,40.5993,-73.758206,0
2013-14,QUEENS   ,11691,40.5993,-73.758206,0
2013-14,QUEENS   ,11691,40.5993,-73.758206,2
2013-14,QUEENS   ,11365,40.737517,-73.794031,3
2013-14,QUEENS   ,11435,40.710024,-73.812508,19
2013-14,QUEENS   ,11367,40.735275,-73.823778,4
2013-14,QUEENS   ,11375,40.736524,-73.851455,0
2013-14,QUEENS   ,11362,40.759404,-73.731299,0
2013-14,QUEENS   ,11372,40.750172,-73.880363,0
2013-14,QUEENS   ,11434,40.674519,-73.789399,0
2013-14,QUEENS   ,11694,40.580928,-73.831836,0
2013-14,QUEENS   ,11694,40.580928,-73.831836,0
2013-14,QUEENS   ,11694,40.580928,-73.831836,3
2013-14,QUEENS   ,11420,40.675771,-73.816938,0
2013-14,QUEENS   ,11423,40.713094,-73.780468,10
2013-14,QUEENS   ,11420,40.675771,-73.816938,0
2013-14,QUEENS   ,11420,40.675771,-73.816938,24
2013-14,QUEENS   ,11369,40.758408,-73.874472,9
2013-14,QUEENS   ,11369,40.75747,-73.875279,0
2013-14,QUEENS   ,11377,40.734294,-73.897557,1
2013-14,QUEENS   ,11372,40.752866,-73.893193,8
2013-14,QUEENS   ,11413,40.664597,-73.758748,0
2013-14,QUEENS   ,11413,40.664597,-73.758748,0
2013-14,QUEENS   ,11413,40.664597,-73.758748,23
2013-14,QUEENS   ,11414,40.665909,-73.851216,0
2013-14,QUEENS   ,11102,40.767305,-73.923246,0
2013-14,QUEENS   ,11102,40.766792,-73.922589,0
2013-14,QUEENS   ,11102,40.766792,-73.922589,4
2013-14,QUEENS   ,11355,40.749545,-73.822073,0
2013-14,QUEENS   ,11355,40.749545,-73.822073,0
2013-14,QUEENS   ,11355,40.749545,-73.822073,2
2013-14,QUEENS   ,11354,40.771265,-73.831525,0
2013-14,QUEENS   ,11355,40.754654,-73.826759,0
2013-14,QUEENS   ,11385,40.707121,-73.914998,0
2013-14,QUEENS   ,11379,40.715344,-73.886215,2
2013-14,QUEENS   ,11691,40.60729,-73.7494,0
2013-14,QUEENS   ,11418,40.697961,-73.84796,0
2013-14,QUEENS   ,11368,40.748838,-73.865161,4
2013-14,QUEENS   ,11421,40.691765,-73.849006,0
2013-14,QUEENS   ,11428,40.720619,-73.731997,1
2013-14,QUEENS   ,11426,40.746231,-73.727614,1
2013-14,QUEENS   ,11433,40.707537,-73.785626,1
2013-14,QUEENS   ,11373,40.735609,-73.878535,0
2013-14,QUEENS   ,11422,40.674831,-73.736713,4
2013-14,QUEENS   ,11418,40.693606,-73.844631,0
2013-14,QUEENS   ,11433,40.693518,-73.796727,1
2013-14,QUEENS   ,11432,40.70643,-73.803444,2
2013-14,QUEENS   ,11372,40.754241,-73.873769,0
2013-14,QUEENS   ,11368,40.75788,-73.859201,0
2013-14,QUEENS   ,11368,40.755418,-73.869017,0
2013-14,QUEENS   ,11369,40.761565,-73.872242,1
2013-14,QUEENS   ,11434,40.675633,-73.783342,0
2013-14,QUEENS   ,11434,40.675633,-73.783342,0
2013-14,QUEENS   ,11434,40.675633,-73.783342,0
2013-14,QUEENS   ,11434,40.675633,-73.783342,35
2013-14,QUEENS   ,11101,40.742956,-73.959196,0
2013-14,QUEENS   ,11101,40.742956,-73.959196,0
2013-14,QUEENS   ,11101,40.742956,-73.959196,0
2013-14,QUEENS   ,11101,40.742956,-73.959196,8
2013-14,QUEENS   ,11361,40.771755,-73.780296,38
2013-14,QUEENS   ,11694,40.586066,-73.822624,0
2013-14,QUEENS   ,11694,40.586066,-73.822624,0
2013-14,QUEENS   ,11694,40.586066,-73.822624,0
2013-14,QUEENS   ,11101,40.751331,-73.937434,2
2013-14,QUEENS   ,11694,40.586066,-73.822624,0
2013-14,QUEENS   ,11694,40.586066,-73.822624,49
2013-14,QUEENS   ,11364,40.752333,-73.75599,57
2013-14,QUEENS   ,11413,40.668235,-73.756839,0
2013-14,QUEENS   ,11413,40.668235,-73.756839,0
2013-14,QUEENS   ,11413,40.668235,-73.756839,0
2013-14,QUEENS   ,11413,40.668235,-73.756839,0
2013-14,QUEENS   ,11413,40.668235,-73.756839,22
2013-14,QUEENS   ,11367,40.738139,-73.824944,52
2013-14,QUEENS   ,11365,40.740724,-73.79283,16
2013-14,QUEENS   ,11427,40.733066,-73.738756,51
2013-14,QUEENS   ,11375,40.729402,-73.845637,25
2013-14,QUEENS   ,11103,40.75823,-73.910514,33
2013-14,QUEENS   ,11101,40.751356,-73.937445,7
2013-14,QUEENS   ,11106,40.765826,-73.9328,22
2013-14,QUEENS   ,11373,40.741122,-73.874721,0
2013-14,QUEENS   ,11373,40.741122,-73.874721,0
2013-14,QUEENS   ,11373,40.741122,-73.874721,17
2013-14,QUEENS   ,11368,40.737427,-73.853178,0
2013-14,QUEENS   ,11368,40.737427,-73.853178,0
2013-14,QUEENS   ,11368,40.737427,-73.853178,14
2013-14,QUEENS   ,11354,40.765166,-73.82789,0
2013-14,QUEENS   ,11354,40.765166,-73.82789,0
2013-14,QUEENS   ,11354,40.765166,-73.82789,0
2013-14,QUEENS   ,11354,40.765166,-73.82789,0
2013-14,QUEENS   ,11354,40.765166,-73.82789,0
2013-14,QUEENS   ,11354,40.765166,-73.82789,52
2013-14,QUEENS   ,11691,40.60201,-73.762795,0
2013-14,QUEENS   ,11691,40.60201,-73.762795,0
2013-14,QUEENS   ,11691,40.60201,-73.762795,0
2013-14,QUEENS   ,11691,40.60201,-73.762795,0
2013-14,QUEENS   ,11691,40.60201,-73.762795,25
2014-15,BROOKLYN ,11206,40.700911,-73.938884,4
2013-14,QUEENS   ,11432,40.713218,-73.797237,0
2013-14,QUEENS   ,11432,40.713218,-73.797237,0
2013-14,QUEENS   ,11432,40.713218,-73.797237,0
2013-14,QUEENS   ,11432,40.713218,-73.797237,0
2013-14,QUEENS   ,11432,40.713218,-73.797237,0
2013-14,QUEENS   ,11432,40.713218,-73.797237,0
2013-14,QUEENS   ,11373,40.729939,-73.887482,12
2013-14,QUEENS   ,11432,40.713218,-73.797237,0
2013-14,QUEENS   ,11432,40.713218,-73.797237,25
2013-14,QUEENS   ,11419,40.693006,-73.829407,0
2013-14,QUEENS   ,11418,40.695888,-73.833681,0
2013-14,QUEENS   ,11417,40.679639,-73.837298,0
2013-14,QUEENS   ,11417,40.679639,-73.837298,0
2013-14,QUEENS   ,11417,40.679639,-73.837298,0
2013-14,QUEENS   ,11417,40.679639,-73.837298,0
2013-14,QUEENS   ,11101,40.742205,-73.928219,17
2013-14,QUEENS   ,11417,40.679639,-73.837298,45
2013-14,QUEENS   ,11385,40.711033,-73.908814,32
2013-14,QUEENS   ,11411,40.697819,-73.745728,0
2013-14,STATEN IS,10312,40.523757,-74.185941,18
2013-14,QUEENS   ,11411,40.697819,-73.745728,0
2013-14,QUEENS   ,11411,40.697819,-73.745728,0
2013-14,QUEENS   ,11411,40.697819,-73.745728,0
2013-14,QUEENS   ,11411,40.697819,-73.745728,0
2013-14,QUEENS   ,11411,40.697819,-73.745728,24
2013-14,QUEENS   ,11367,40.739246,-73.822057,0
2013-14,QUEENS   ,11432,40.709446,-73.80166,28
2013-14,QUEENS   ,11367,40.73439,-73.821392,2
2013-14,QUEENS   ,11101,40.744412,-73.93364,0
2013-14,QUEENS   ,11101,40.744412,-73.93364,0
2013-14,QUEENS   ,11101,40.744412,-73.93364,1
2013-14,QUEENS   ,11426,40.746088,-73.727535,11
2013-14,QUEENS   ,11106,40.756534,-73.925121,0
2013-14,QUEENS   ,11432,40.70848,-73.800065,3
2013-14,QUEENS   ,11101,40.743509,-73.929076,13
2013-14,QUEENS   ,11432,40.715389,-73.800369,26
2013-14,QUEENS   ,11434,40.691712,-73.778923,3
2013-14,QUEENS   ,11416,40.689591,-73.840717,10
2013-14,QUEENS   ,11432,40.707527,-73.806412,1
2013-14,QUEENS   ,11375,40.711367,-73.856698,0
2013-14,QUEENS   ,11375,40.711367,-73.856698,0
2013-14,QUEENS   ,11375,40.711367,-73.856698,0
2013-14,QUEENS   ,11375,40.711367,-73.856698,7
2013-14,QUEENS   ,11434,40.686208,-73.784144,27
2013-14,QUEENS   ,11432,40.718831,-73.806499,0
2013-14,QUEENS   ,11366,40.725603,-73.810697,9
2013-14,QUEENS   ,11368,40.748987,-73.86123,0
2013-14,QUEENS   ,11373,40.736003,-73.867478,2
2013-14,QUEENS   ,11101,40.748701,-73.94638,19
2013-14,QUEENS   ,11435,40.70284,-73.808352,0
2013-14,QUEENS   ,11435,40.70284,-73.808352,0
2013-14,QUEENS   ,11435,40.70284,-73.808352,4
2013-14,QUEENS   ,11101,40.745095,-73.936635,0
2013-14,QUEENS   ,11101,40.745095,-73.936635,0
2013-14,QUEENS   ,11101,40.745095,-73.936635,0
2013-14,STATEN IS,10312,40.530169,-74.187635,5
2013-14,QUEENS   ,11101,40.745095,-73.936635,10
2013-14,QUEENS   ,11102,40.771215,-73.924591,0
2013-14,QUEENS   ,11373,40.74373,-73.870642,0
2013-14,QUEENS   ,11373,40.74373,-73.870642,0
2013-14,QUEENS   ,11373,40.74373,-73.870642,0
2013-14,QUEENS   ,11373,40.74373,-73.870642,0
2013-14,QUEENS   ,11373,40.74373,-73.870642,12
2013-14,QUEENS   ,11433,40.701049,-73.798151,2
2013-14,QUEENS   ,11367,40.720359,-73.819792,8
2013-14,QUEENS   ,11106,40.755366,-73.927169,0
2013-14,QUEENS   ,11423,40.711849,-73.771195,3
2013-14,QUEENS   ,11362,40.756778,-73.729487,3
2013-14,QUEENS   ,11101,40.739483,-73.928904,0
2013-14,QUEENS   ,11385,40.699516,-73.90214,5
2013-14,QUEENS   ,11109,40.744753,-73.957971,0
2013-14,QUEENS   ,11378,40.729215,-73.893624,0
2013-14,QUEENS   ,11373,40.73679,-73.887438,1
2013-14,QUEENS   ,11417,40.68259,-73.841202,0
2013-14,QUEENS   ,11370,40.790976,-73.884374,0
2013-14,QUEENS   ,11426,40.746352,-73.727657,0
2013-14,QUEENS   ,11004,40.75278,-73.707418,2
2013-14,STATEN IS,10307,40.509037,-74.244118,1
2013-14,STATEN IS,10306,40.576725,-74.100726,10
2013-14,STATEN IS,10309,40.520699,-74.211264,2
2013-14,STATEN IS,10312,40.552975,-74.194597,1
2013-14,STATEN IS,10307,40.510735,-74.231109,1
2013-14,STATEN IS,10308,40.547692,-74.151755,1
2013-14,STATEN IS,10304,40.59057,-74.097722,6
2013-14,STATEN IS,10305,40.613216,-74.069889,2
2013-14,STATEN IS,10304,40.622455,-74.078508,0
2013-14,STATEN IS,10304,40.622455,-74.078508,0
2013-14,STATEN IS,10304,40.622455,-74.078508,3
2013-14,STATEN IS,10301,40.6397,-74.079141,6
2013-14,STATEN IS,10310,40.636587,-74.117509,5
2013-14,STATEN IS,10310,40.631214,-74.127101,1
2013-14,STATEN IS,10302,40.636598,-74.132919,4
2013-14,STATEN IS,10302,40.631523,-74.144297,0
2013-14,STATEN IS,10303,40.625369,-74.15097,3
2013-14,STATEN IS,10306,40.571187,-74.132634,0
2013-14,STATEN IS,10308,40.545281,-74.14632,8
2013-14,STATEN IS,10314,40.591702,-74.190648,2
2013-14,STATEN IS,10310,40.628169,-74.116997,33
2013-14,STATEN IS,10314,40.613604,-74.115988,0
2013-14,STATEN IS,10314,40.618439,-74.132645,2
2013-14,STATEN IS,10301,40.641595,-74.085135,1
2013-14,STATEN IS,10308,40.557876,-74.155356,0
2013-14,STATEN IS,10307,40.508284,-74.243428,0
2013-14,STATEN IS,10301,40.613721,-74.099626,0
2013-14,STATEN IS,10312,40.543083,-74.182299,0
2013-14,STATEN IS,10306,40.575665,-74.101624,2
2013-14,STATEN IS,10305,40.597679,-74.071529,5
2013-14,STATEN IS,10301,40.640686,-74.095378,0
2013-14,STATEN IS,10301,40.640686,-74.095378,0
2013-14,STATEN IS,10301,40.640686,-74.095378,2
2013-14,STATEN IS,10306,40.574044,-74.109282,6
2013-14,STATEN IS,10312,40.552523,-74.169464,4
2013-14,STATEN IS,10314,40.581315,-74.158589,0
2013-14,STATEN IS,10314,40.581315,-74.158589,0
2013-14,STATEN IS,10314,40.581315,-74.158589,0
2013-14,STATEN IS,10314,40.581315,-74.158589,17
2013-14,STATEN IS,10303,40.63179,-74.156439,5
2013-14,STATEN IS,10310,40.628558,-74.107148,3
2013-14,STATEN IS,10305,40.59377,-74.08058,4
2013-14,STATEN IS,10304,40.60223,-74.091355,2
2013-14,STATEN IS,10304,40.620347,-74.081643,19
2013-14,STATEN IS,10306,40.561691,-74.124622,0
2013-14,STATEN IS,10302,40.622596,-74.14497,16
2013-14,STATEN IS,10305,40.582744,-74.088509,0
2013-14,STATEN IS,10308,40.55258,-74.13706,1
2013-14,STATEN IS,10314,40.603232,-74.137981,2
2013-14,STATEN IS,10312,40.536639,-74.163815,1
2013-14,STATEN IS,10309,40.542246,-74.214002,0
2013-14,STATEN IS,10304,40.611508,-74.083177,1
2013-14,STATEN IS,10314,40.583139,-74.161862,1
2013-14,STATEN IS,10301,40.64789,-74.083406,0
2013-14,STATEN IS,10314,40.610087,-74.162216,3
2013-14,STATEN IS,10301,40.634009,-74.097826,25
2013-14,STATEN IS,10314,40.591468,-74.156705,0
2013-14,STATEN IS,10304,40.603484,-74.091237,1
2013-14,STATEN IS,10314,40.593005,-74.158988,5
2013-14,STATEN IS,10312,40.54438,-74.197897,1
2013-14,STATEN IS,10306,40.569393,-74.107737,0
2013-14,STATEN IS,10306,40.569393,-74.107737,0
2013-14,STATEN IS,10306,40.569393,-74.107737,53
2013-14,STATEN IS,10306,40.567873,-74.115373,0
2013-14,STATEN IS,10302,40.634573,-74.141818,70
2013-14,STATEN IS,10301,40.644735,-74.081222,95
2013-14,STATEN IS,10312,40.528092,-74.192032,0
2013-14,STATEN IS,10312,40.528092,-74.192032,0
2013-14,STATEN IS,10312,40.528092,-74.192032,39
2013-14,STATEN IS,10314,40.596803,-74.124227,62
2013-14,STATEN IS,10304,40.610868,-74.087379,2
2013-14,STATEN IS,10301,40.642793,-74.07873,27
2013-14,STATEN IS,10304,40.620534,-74.077266,8
2013-14,STATEN IS,10309,40.508809,-74.222403,0
2013-14,STATEN IS,10309,40.508809,-74.222403,0
2013-14,STATEN IS,10309,40.508809,-74.222403,62
2014-15,QUEENS   ,11101,40.739483,-73.928904,0
2013-14,STATEN IS,10301,40.634032,-74.078611,1
2013-14,STATEN IS,10301,40.639087,-74.079922,5
2013-14,STATEN IS,10308,40.56397,-74.150885,1
2013-14,STATEN IS,10314,40.620676,-74.164277,1
2013-14,STATEN IS,10301,40.608517,-74.102078,12
2013-14,BRONX    ,10451,40.818816,-73.91901,2
2013-14,BRONX    ,10456,40.833665,-73.902499,0
2013-14,BRONX    ,10456,40.833665,-73.902499,0
2013-14,BRONX    ,10456,40.833665,-73.902499,15
2013-14,BRONX    ,10457,40.849897,-73.892289,5
2013-14,BRONX    ,10457,40.840891,-73.898166,0
2013-14,BRONX    ,10457,40.840891,-73.898166,0
2013-14,BRONX    ,10457,40.840891,-73.898166,0
2013-14,BRONX    ,10457,40.840891,-73.898166,8
2013-14,BRONX    ,10455,40.813728,-73.908886,1
2013-14,BRONX    ,10460,40.840755,-73.881707,4
2013-14,BRONX    ,10463,40.881066,-73.905366,1
2013-14,BRONX    ,10458,40.872612,-73.883574,6
2013-14,BRONX    ,10458,40.857067,-73.898936,0
2013-14,BRONX    ,10452,40.839378,-73.925714,1
2013-14,BRONX    ,10461,40.840145,-73.844419,30
2013-14,BRONX    ,10461,40.835779,-73.825735,3
2013-14,BRONX    ,10453,40.85881,-73.909746,0
2013-14,BRONX    ,10453,40.85881,-73.909746,0
2013-14,BRONX    ,10453,40.85881,-73.909746,5
2013-14,BRONX    ,10470,40.902205,-73.854829,3
2013-14,BRONX    ,10451,40.816406,-73.92329,1
2013-14,BRONX    ,10470,40.899295,-73.8675,1
2013-14,BRONX    ,10467,40.870002,-73.878875,2
2013-14,BRONX    ,10466,40.887582,-73.859733,0
2013-14,BRONX    ,10456,40.833131,-73.914027,0
2013-14,BRONX    ,10456,40.833131,-73.914027,0
2013-14,BRONX    ,10456,40.833131,-73.914027,66
2013-14,BRONX    ,10457,40.85294,-73.894742,0
2013-14,BRONX    ,10463,40.887111,-73.913697,2
2013-14,BRONX    ,10455,40.812619,-73.906063,0
2013-14,BRONX    ,10453,40.854701,-73.913197,0
2013-14,BRONX    ,10453,40.854701,-73.913197,0
