date,positions
20-Jul-17,1
20-Jul-17,1
20-Jul-17,1
20-Jul-17,1
20-Jul-17,1
20-Jul-17,1
19-Jul-17,1
19-Jul-17,1
19-Jul-17,1
19-Jul-17,1
19-Jul-17,1
19-Jul-17,1
19-Jul-17,1
19-Jul-17,1
18-Jul-17,1
18-Jul-17,1
18-Jul-17,1
18-Jul-17,1
18-Jul-17,1
18-Jul-17,1
18-Jul-17,2
18-Jul-17,2
18-Jul-17,1
18-Jul-17,1
18-Jul-17,1
18-Jul-17,1
18-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,10
17-Jul-17,10
17-Jul-17,2
17-Jul-17,2
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,5
17-Jul-17,5
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
17-Jul-17,1
14-Jul-17,1
14-Jul-17,1
14-Jul-17,1
14-Jul-17,1
13-Jul-17,5
13-Jul-17,5
13-Jul-17,1
13-Jul-17,1
13-Jul-17,1
13-Jul-17,1
13-Jul-17,1
13-Jul-17,2
13-Jul-17,2
13-Jul-17,1
13-Jul-17,1
13-Jul-17,1
13-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,2
12-Jul-17,2
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,3
12-Jul-17,3
12-Jul-17,5
12-Jul-17,5
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,15
12-Jul-17,1
12-Jul-17,15
12-Jul-17,3
12-Jul-17,3
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
12-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,2
11-Jul-17,2
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
11-Jul-17,1
10-Jul-17,1
10-Jul-17,1
10-Jul-17,1
10-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,2
7-Jul-17,2
7-Jul-17,2
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
7-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
6-Jul-17,1
5-Jul-17,1
5-Jul-17,1
5-Jul-17,3
5-Jul-17,3
5-Jul-17,3
5-Jul-17,3
5-Jul-17,10
5-Jul-17,1
5-Jul-17,1
5-Jul-17,1
5-Jul-17,1
5-Jul-17,1
5-Jul-17,1
5-Jul-17,1
5-Jul-17,1
5-Jul-17,1
5-Jul-17,1
5-Jul-17,34
5-Jul-17,34
5-Jul-17,1
5-Jul-17,1
5-Jul-17,6
5-Jul-17,6
3-Jul-17,10
3-Jul-17,10
3-Jul-17,2
3-Jul-17,2
3-Jul-17,3
3-Jul-17,3
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,1
30-Jun-17,5
30-Jun-17,5
30-Jun-17,3
30-Jun-17,3
29-Jun-17,2
29-Jun-17,2
29-Jun-17,2
29-Jun-17,2
29-Jun-17,1
29-Jun-17,1
29-Jun-17,15
29-Jun-17,15
29-Jun-17,2
29-Jun-17,2
28-Jun-17,1
28-Jun-17,1
28-Jun-17,2
28-Jun-17,2
28-Jun-17,1
28-Jun-17,1
28-Jun-17,1
28-Jun-17,1
28-Jun-17,1
28-Jun-17,1
27-Jun-17,1
27-Jun-17,1
26-Jun-17,15
26-Jun-17,15
26-Jun-17,1
26-Jun-17,1
26-Jun-17,2
26-Jun-17,2
26-Jun-17,1
26-Jun-17,1
23-Jun-17,1
23-Jun-17,1
23-Jun-17,1
23-Jun-17,1
22-Jun-17,1
22-Jun-17,1
22-Jun-17,1
22-Jun-17,1
22-Jun-17,1
22-Jun-17,1
22-Jun-17,2
22-Jun-17,2
21-Jun-17,1
21-Jun-17,1
21-Jun-17,1
21-Jun-17,1
21-Jun-17,1
21-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,2
20-Jun-17,2
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
20-Jun-17,1
19-Jun-17,1
19-Jun-17,1
19-Jun-17,1
19-Jun-17,1
19-Jun-17,1
19-Jun-17,1
19-Jun-17,10
19-Jun-17,1
19-Jun-17,1
16-Jun-17,1
16-Jun-17,1
16-Jun-17,1
16-Jun-17,1
16-Jun-17,1
16-Jun-17,1
15-Jun-17,1
15-Jun-17,1
15-Jun-17,1
15-Jun-17,1
15-Jun-17,1
15-Jun-17,1
15-Jun-17,5
15-Jun-17,5
15-Jun-17,2
15-Jun-17,2
14-Jun-17,1
14-Jun-17,1
14-Jun-17,1
14-Jun-17,1
14-Jun-17,1
14-Jun-17,1
14-Jun-17,1
14-Jun-17,2
14-Jun-17,2
14-Jun-17,1
14-Jun-17,1
14-Jun-17,1
13-Jun-17,1
13-Jun-17,1
13-Jun-17,1
13-Jun-17,1
13-Jun-17,1
13-Jun-17,1
13-Jun-17,6
13-Jun-17,6
13-Jun-17,6
13-Jun-17,6
12-Jun-17,1
12-Jun-17,1
12-Jun-17,2
12-Jun-17,2
12-Jun-17,1
12-Jun-17,1
12-Jun-17,1
12-Jun-17,1
12-Jun-17,1
12-Jun-17,7
12-Jun-17,7
12-Jun-17,2
12-Jun-17,2
12-Jun-17,3
12-Jun-17,3
12-Jun-17,3
12-Jun-17,3
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,1
9-Jun-17,2
9-Jun-17,2
9-Jun-17,1
9-Jun-17,1
8-Jun-17,1
8-Jun-17,1
8-Jun-17,1
8-Jun-17,1
8-Jun-17,2
8-Jun-17,2
8-Jun-17,39
8-Jun-17,39
7-Jun-17,14
7-Jun-17,14
7-Jun-17,1
7-Jun-17,1
7-Jun-17,1
7-Jun-17,1
7-Jun-17,1
6-Jun-17,1
6-Jun-17,20
6-Jun-17,20
6-Jun-17,1
6-Jun-17,1
5-Jun-17,1
5-Jun-17,1
2-Jun-17,2
2-Jun-17,2
2-Jun-17,1
2-Jun-17,1
2-Jun-17,1
2-Jun-17,1
2-Jun-17,2
2-Jun-17,2
2-Jun-17,5
2-Jun-17,1
2-Jun-17,1
2-Jun-17,5
1-Jun-17,1
1-Jun-17,1
1-Jun-17,8
1-Jun-17,8
31-May-17,1
31-May-17,1
31-May-17,1
31-May-17,1
31-May-17,1
31-May-17,1
31-May-17,4
31-May-17,4
31-May-17,2
31-May-17,2
31-May-17,2
31-May-17,2
31-May-17,1
31-May-17,1
25-May-17,31
25-May-17,31
25-May-17,2
25-May-17,2
25-May-17,40
25-May-17,40
25-May-17,2
25-May-17,1
25-May-17,1
24-May-17,1
24-May-17,1
24-May-17,1
24-May-17,1
24-May-17,2
24-May-17,2
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,1
23-May-17,80
23-May-17,80
23-May-17,8
23-May-17,8
23-May-17,7
23-May-17,7
22-May-17,2
22-May-17,2
22-May-17,2
22-May-17,2
22-May-17,1
22-May-17,1
22-May-17,3
22-May-17,3
22-May-17,1
22-May-17,1
19-May-17,2
19-May-17,2
19-May-17,4
19-May-17,4
19-May-17,4
18-May-17,1
18-May-17,1
18-May-17,1
18-May-17,1
18-May-17,10
18-May-17,10
18-May-17,1
18-May-17,1
18-May-17,1
18-May-17,1
17-May-17,3
17-May-17,3
17-May-17,1
17-May-17,1
17-May-17,2
17-May-17,2
17-May-17,1
17-May-17,1
17-May-17,1
17-May-17,2
17-May-17,2
16-May-17,2
16-May-17,2
16-May-17,1
16-May-17,1
16-May-17,1
16-May-17,1
16-May-17,1
16-May-17,1
16-May-17,2
12-May-17,1
12-May-17,1
12-May-17,2
12-May-17,2
12-May-17,1
12-May-17,1
12-May-17,1
12-May-17,1
12-May-17,1
12-May-17,1
11-May-17,1
11-May-17,1
10-May-17,1
10-May-17,1
10-May-17,5
10-May-17,5
10-May-17,1
10-May-17,1
10-May-17,1
10-May-17,1
10-May-17,1
10-May-17,1
10-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,4
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
9-May-17,1
8-May-17,2
8-May-17,2
5-May-17,1
5-May-17,1
4-May-17,1
4-May-17,1
4-May-17,1
4-May-17,1
4-May-17,1
4-May-17,1
3-May-17,7
3-May-17,7
3-May-17,1
3-May-17,1
3-May-17,7
2-May-17,6
2-May-17,6
1-May-17,1
1-May-17,1
1-May-17,1
1-May-17,1
1-May-17,1
1-May-17,1
1-May-17,1
1-May-17,1
1-May-17,1
1-May-17,1
1-May-17,1
29-Apr-17,1
29-Apr-17,1
29-Apr-17,15
29-Apr-17,15
28-Apr-17,1
28-Apr-17,1
28-Apr-17,1
28-Apr-17,1
26-Apr-17,1
26-Apr-17,1
26-Apr-17,1
25-Apr-17,1
25-Apr-17,1
25-Apr-17,1
25-Apr-17,1
25-Apr-17,1
25-Apr-17,1
22-Apr-17,1
22-Apr-17,1
21-Apr-17,1
21-Apr-17,1
21-Apr-17,1
21-Apr-17,3
21-Apr-17,3
21-Apr-17,2
21-Apr-17,2
20-Apr-17,1
20-Apr-17,1
20-Apr-17,1
20-Apr-17,1
20-Apr-17,3
20-Apr-17,3
19-Apr-17,1
19-Apr-17,1
19-Apr-17,2
19-Apr-17,2
19-Apr-17,2
19-Apr-17,2
18-Apr-17,4
18-Apr-17,4
18-Apr-17,2
18-Apr-17,2
18-Apr-17,1
18-Apr-17,1
18-Apr-17,1
18-Apr-17,1
18-Apr-17,2
18-Apr-17,2
18-Apr-17,2
18-Apr-17,2
18-Apr-17,1
18-Apr-17,1
17-Apr-17,1
17-Apr-17,1
14-Apr-17,1
14-Apr-17,1
14-Apr-17,1
14-Apr-17,1
14-Apr-17,4
14-Apr-17,4
14-Apr-17,4
14-Apr-17,1
14-Apr-17,1
13-Apr-17,1
13-Apr-17,1
13-Apr-17,1
13-Apr-17,1
13-Apr-17,1
13-Apr-17,3
13-Apr-17,1
13-Apr-17,1
13-Apr-17,3
12-Apr-17,4
12-Apr-17,4
12-Apr-17,8
12-Apr-17,8
12-Apr-17,1
12-Apr-17,1
11-Apr-17,5
11-Apr-17,5
11-Apr-17,1
11-Apr-17,1
11-Apr-17,1
10-Apr-17,1
10-Apr-17,1
10-Apr-17,4
10-Apr-17,4
7-Apr-17,1
7-Apr-17,1
7-Apr-17,1
7-Apr-17,1
7-Apr-17,1
7-Apr-17,1
7-Apr-17,1
7-Apr-17,1
7-Apr-17,1
6-Apr-17,1
6-Apr-17,1
6-Apr-17,1
6-Apr-17,1
4-Apr-17,1
4-Apr-17,1
4-Apr-17,2
4-Apr-17,1
4-Apr-17,1
4-Apr-17,1
4-Apr-17,1
4-Apr-17,1
4-Apr-17,1
4-Apr-17,1
4-Apr-17,1
4-Apr-17,1
1-Apr-17,1
1-Apr-17,1
30-Mar-17,1
30-Mar-17,1
30-Mar-17,1
30-Mar-17,1
30-Mar-17,1
30-Mar-17,1
30-Mar-17,1
30-Mar-17,1
30-Mar-17,2
30-Mar-17,2
30-Mar-17,1
29-Mar-17,1
29-Mar-17,1
29-Mar-17,1
29-Mar-17,1
29-Mar-17,5
29-Mar-17,5
27-Mar-17,1
27-Mar-17,1
24-Mar-17,1
24-Mar-17,1
24-Mar-17,1
24-Mar-17,2
24-Mar-17,2
24-Mar-17,1
23-Mar-17,1
23-Mar-17,1
23-Mar-17,1
23-Mar-17,1
22-Mar-17,3
22-Mar-17,3
21-Mar-17,1
21-Mar-17,1
21-Mar-17,2
21-Mar-17,2
21-Mar-17,1
21-Mar-17,1
21-Mar-17,10
21-Mar-17,10
20-Mar-17,1
20-Mar-17,1
17-Mar-17,1
17-Mar-17,1
17-Mar-17,1
17-Mar-17,1
17-Mar-17,1
17-Mar-17,1
17-Mar-17,1
17-Mar-17,1
17-Mar-17,1
17-Mar-17,1
16-Mar-17,8
16-Mar-17,8
16-Mar-17,1
16-Mar-17,1
16-Mar-17,10
16-Mar-17,10
16-Mar-17,1
16-Mar-17,1
16-Mar-17,1
15-Mar-17,1
15-Mar-17,1
14-Mar-17,2
14-Mar-17,2
13-Mar-17,1
13-Mar-17,1
13-Mar-17,1
13-Mar-17,1
13-Mar-17,1
13-Mar-17,1
13-Mar-17,1
13-Mar-17,1
9-Mar-17,1
9-Mar-17,1
9-Mar-17,1
9-Mar-17,1
9-Mar-17,1
9-Mar-17,1
9-Mar-17,1
9-Mar-17,1
9-Mar-17,1
9-Mar-17,1
8-Mar-17,2
8-Mar-17,2
8-Mar-17,1
8-Mar-17,1
8-Mar-17,1
7-Mar-17,1
7-Mar-17,1
7-Mar-17,1
7-Mar-17,21
7-Mar-17,21
3-Mar-17,1
3-Mar-17,1
3-Mar-17,1
3-Mar-17,1
3-Mar-17,1
3-Mar-17,1
2-Mar-17,1
2-Mar-17,1
2-Mar-17,1
2-Mar-17,1
2-Mar-17,5
2-Mar-17,5
2-Mar-17,1
2-Mar-17,1
2-Mar-17,4
2-Mar-17,4
1-Mar-17,8
1-Mar-17,8
1-Mar-17,1
1-Mar-17,1
28-Feb-17,1
28-Feb-17,1
28-Feb-17,7
28-Feb-17,7
24-Feb-17,1
24-Feb-17,1
24-Feb-17,1
24-Feb-17,7
24-Feb-17,7
24-Feb-17,1
24-Feb-17,1
24-Feb-17,1
24-Feb-17,1
23-Feb-17,1
23-Feb-17,2
23-Feb-17,2
23-Feb-17,1
23-Feb-17,1
21-Feb-17,1
21-Feb-17,1
21-Feb-17,1
21-Feb-17,1
21-Feb-17,1
21-Feb-17,1
21-Feb-17,1
17-Feb-17,1
17-Feb-17,1
17-Feb-17,1
17-Feb-17,1
16-Feb-17,1
16-Feb-17,1
15-Feb-17,1
14-Feb-17,1
14-Feb-17,1
10-Feb-17,1
10-Feb-17,1
8-Feb-17,1
8-Feb-17,1
7-Feb-17,1
7-Feb-17,1
7-Feb-17,1
7-Feb-17,1
7-Feb-17,1
7-Feb-17,1
7-Feb-17,1
7-Feb-17,1
7-Feb-17,2
7-Feb-17,2
7-Feb-17,1
7-Feb-17,1
6-Feb-17,2
6-Feb-17,2
3-Feb-17,1
3-Feb-17,1
3-Feb-17,1
3-Feb-17,1
3-Feb-17,1
3-Feb-17,1
3-Feb-17,1
3-Feb-17,1
3-Feb-17,1
3-Feb-17,1
2-Feb-17,4
2-Feb-17,4
31-Jan-17,1
31-Jan-17,1
31-Jan-17,1
31-Jan-17,1
31-Jan-17,2
31-Jan-17,2
31-Jan-17,1
31-Jan-17,1
31-Jan-17,1
31-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
30-Jan-17,1
26-Jan-17,2
26-Jan-17,2
25-Jan-17,10
25-Jan-17,10
25-Jan-17,1
25-Jan-17,1
25-Jan-17,2
25-Jan-17,2
24-Jan-17,1
24-Jan-17,1
24-Jan-17,1
24-Jan-17,1
23-Jan-17,1
23-Jan-17,1
20-Jan-17,1
20-Jan-17,1
20-Jan-17,1
20-Jan-17,1
19-Jan-17,1
19-Jan-17,1
19-Jan-17,1
19-Jan-17,1
18-Jan-17,1
18-Jan-17,1
18-Jan-17,1
18-Jan-17,1
17-Jan-17,1
17-Jan-17,1
17-Jan-17,2
17-Jan-17,2
17-Jan-17,2
17-Jan-17,2
17-Jan-17,1
17-Jan-17,1
12-Jan-17,1
12-Jan-17,1
12-Jan-17,5
12-Jan-17,5
11-Jan-17,1
11-Jan-17,1
9-Jan-17,1
9-Jan-17,1
9-Jan-17,1
9-Jan-17,1
9-Jan-17,1
9-Jan-17,1
9-Jan-17,1
9-Jan-17,1
6-Jan-17,1
6-Jan-17,1
6-Jan-17,1
6-Jan-17,1
5-Jan-17,1
5-Jan-17,1
5-Jan-17,1
5-Jan-17,1
5-Jan-17,2
5-Jan-17,2
5-Jan-17,1
5-Jan-17,1
5-Jan-17,1
5-Jan-17,1
5-Jan-17,1
5-Jan-17,1
4-Jan-17,2
4-Jan-17,2
4-Jan-17,2
4-Jan-17,1
3-Jan-17,1
3-Jan-17,1
3-Jan-17,1
3-Jan-17,1
3-Jan-17,1
3-Jan-17,1
29-Dec-16,1
29-Dec-16,1
27-Dec-16,1
27-Dec-16,1
27-Dec-16,2
27-Dec-16,2
27-Dec-16,1
27-Dec-16,1
23-Dec-16,1
23-Dec-16,2
23-Dec-16,2
23-Dec-16,1
22-Dec-16,1
22-Dec-16,1
22-Dec-16,10
22-Dec-16,1
22-Dec-16,1
22-Dec-16,1
22-Dec-16,1
20-Dec-16,5
20-Dec-16,5
20-Dec-16,20
20-Dec-16,20
19-Dec-16,1
19-Dec-16,1
19-Dec-16,1
19-Dec-16,1
19-Dec-16,1
19-Dec-16,1
19-Dec-16,15
19-Dec-16,15
19-Dec-16,2
19-Dec-16,2
16-Dec-16,2
16-Dec-16,2
16-Dec-16,1
16-Dec-16,1
13-Dec-16,4
13-Dec-16,4
12-Dec-16,1
12-Dec-16,1
9-Dec-16,1
9-Dec-16,1
9-Dec-16,4
9-Dec-16,4
9-Dec-16,4
9-Dec-16,4
8-Dec-16,3
8-Dec-16,3
7-Dec-16,1
7-Dec-16,1
7-Dec-16,3
7-Dec-16,1
7-Dec-16,1
7-Dec-16,1
7-Dec-16,1
7-Dec-16,3
7-Dec-16,10
7-Dec-16,10
6-Dec-16,1
6-Dec-16,1
6-Dec-16,2
6-Dec-16,2
6-Dec-16,2
5-Dec-16,3
5-Dec-16,3
5-Dec-16,3
5-Dec-16,3
2-Dec-16,1
2-Dec-16,1
2-Dec-16,1
2-Dec-16,1
2-Dec-16,1
2-Dec-16,1
2-Dec-16,1
30-Nov-16,4
30-Nov-16,4
30-Nov-16,1
30-Nov-16,1
30-Nov-16,1
30-Nov-16,1
29-Nov-16,1
29-Nov-16,1
29-Nov-16,2
29-Nov-16,2
29-Nov-16,1
29-Nov-16,1
29-Nov-16,1
29-Nov-16,1
29-Nov-16,1
29-Nov-16,1
29-Nov-16,1
29-Nov-16,1
28-Nov-16,1
28-Nov-16,1
28-Nov-16,1
28-Nov-16,1
25-Nov-16,1
25-Nov-16,1
25-Nov-16,1
22-Nov-16,3
22-Nov-16,3
22-Nov-16,1
22-Nov-16,1
18-Nov-16,4
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,1
18-Nov-16,5
18-Nov-16,5
18-Nov-16,5
17-Nov-16,2
17-Nov-16,2
17-Nov-16,1
17-Nov-16,1
16-Nov-16,1
16-Nov-16,1
16-Nov-16,1
16-Nov-16,1
16-Nov-16,1
16-Nov-16,1
16-Nov-16,1
16-Nov-16,1
16-Nov-16,1
16-Nov-16,1
15-Nov-16,1
15-Nov-16,1
15-Nov-16,2
15-Nov-16,2
9-Nov-16,1
9-Nov-16,1
9-Nov-16,1
9-Nov-16,1
9-Nov-16,1
9-Nov-16,1
7-Nov-16,1
7-Nov-16,1
7-Nov-16,1
7-Nov-16,1
6-Nov-16,1
6-Nov-16,1
5-Nov-16,20
4-Nov-16,1
4-Nov-16,1
4-Nov-16,1
4-Nov-16,1
2-Nov-16,1
2-Nov-16,1
2-Nov-16,1
2-Nov-16,1
1-Nov-16,1
1-Nov-16,1
31-Oct-16,8
31-Oct-16,8
28-Oct-16,1
28-Oct-16,1
28-Oct-16,1
28-Oct-16,1
27-Oct-16,1
27-Oct-16,1
27-Oct-16,4
27-Oct-16,4
27-Oct-16,1
27-Oct-16,1
27-Oct-16,1
27-Oct-16,1
26-Oct-16,1
26-Oct-16,1
26-Oct-16,3
26-Oct-16,3
26-Oct-16,1
26-Oct-16,1
24-Oct-16,1
24-Oct-16,1
24-Oct-16,1
24-Oct-16,1
24-Oct-16,1
21-Oct-16,1
21-Oct-16,1
21-Oct-16,13
21-Oct-16,13
20-Oct-16,3
20-Oct-16,3
20-Oct-16,3
19-Oct-16,3
19-Oct-16,3
19-Oct-16,1
19-Oct-16,1
19-Oct-16,1
19-Oct-16,1
18-Oct-16,1
18-Oct-16,1
17-Oct-16,1
17-Oct-16,1
17-Oct-16,1
17-Oct-16,1
14-Oct-16,1
14-Oct-16,1
14-Oct-16,1
13-Oct-16,1
13-Oct-16,1
13-Oct-16,1
13-Oct-16,1
13-Oct-16,1
13-Oct-16,1
12-Oct-16,1
12-Oct-16,1
12-Oct-16,2
12-Oct-16,2
12-Oct-16,1
12-Oct-16,1
12-Oct-16,3
12-Oct-16,3
7-Oct-16,1
7-Oct-16,1
7-Oct-16,1
7-Oct-16,1
6-Oct-16,1
6-Oct-16,1
5-Oct-16,5
5-Oct-16,5
4-Oct-16,1
4-Oct-16,1
3-Oct-16,1
3-Oct-16,1
30-Sep-16,1
30-Sep-16,1
29-Sep-16,1
29-Sep-16,1
29-Sep-16,5
29-Sep-16,5
28-Sep-16,1
28-Sep-16,1
27-Sep-16,1
23-Sep-16,4
22-Sep-16,2
22-Sep-16,2
22-Sep-16,1
22-Sep-16,1
21-Sep-16,2
21-Sep-16,2
21-Sep-16,1
21-Sep-16,1
21-Sep-16,1
21-Sep-16,1
21-Sep-16,2
21-Sep-16,2
20-Sep-16,1
20-Sep-16,1
20-Sep-16,1
20-Sep-16,1
20-Sep-16,1
20-Sep-16,1
18-Sep-16,1
18-Sep-16,1
16-Sep-16,1
16-Sep-16,1
15-Sep-16,1
15-Sep-16,1
14-Sep-16,2
14-Sep-16,2
14-Sep-16,1
14-Sep-16,1
14-Sep-16,3
14-Sep-16,3
9-Sep-16,1
9-Sep-16,1
9-Sep-16,1
8-Sep-16,1
8-Sep-16,1
8-Sep-16,1
6-Sep-16,3
6-Sep-16,3
2-Sep-16,1
1-Sep-16,1
1-Sep-16,1
1-Sep-16,1
1-Sep-16,1
31-Aug-16,1
31-Aug-16,1
29-Aug-16,1
26-Aug-16,2
26-Aug-16,2
26-Aug-16,1
26-Aug-16,1
24-Aug-16,5
24-Aug-16,1
24-Aug-16,1
24-Aug-16,5
19-Aug-16,1
19-Aug-16,1
19-Aug-16,1
19-Aug-16,1
19-Aug-16,1
19-Aug-16,1
19-Aug-16,1
19-Aug-16,1
19-Aug-16,1
19-Aug-16,1
18-Aug-16,1
18-Aug-16,1
18-Aug-16,1
18-Aug-16,1
17-Aug-16,2
17-Aug-16,2
17-Aug-16,1
17-Aug-16,1
16-Aug-16,8
16-Aug-16,1
16-Aug-16,1
16-Aug-16,8
16-Aug-16,2
16-Aug-16,2
16-Aug-16,1
16-Aug-16,1
16-Aug-16,1
16-Aug-16,1
15-Aug-16,2
15-Aug-16,2
15-Aug-16,1
15-Aug-16,1
11-Aug-16,1
11-Aug-16,1
11-Aug-16,4
11-Aug-16,4
11-Aug-16,1
11-Aug-16,1
10-Aug-16,1
10-Aug-16,1
9-Aug-16,1
9-Aug-16,1
9-Aug-16,1
9-Aug-16,1
5-Aug-16,1
5-Aug-16,1
5-Aug-16,1
4-Aug-16,7
4-Aug-16,7
4-Aug-16,1
4-Aug-16,1
4-Aug-16,1
4-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,2
3-Aug-16,2
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
3-Aug-16,1
2-Aug-16,1
2-Aug-16,1
1-Aug-16,1
1-Aug-16,1
29-Jul-16,1
29-Jul-16,1
29-Jul-16,5
29-Jul-16,5
28-Jul-16,1
28-Jul-16,1
26-Jul-16,2
26-Jul-16,2
25-Jul-16,1
25-Jul-16,1
22-Jul-16,2
22-Jul-16,2
22-Jul-16,4
22-Jul-16,4
21-Jul-16,1
21-Jul-16,1
21-Jul-16,1
21-Jul-16,1
20-Jul-16,1
20-Jul-16,1
19-Jul-16,1
19-Jul-16,1
19-Jul-16,1
19-Jul-16,1
19-Jul-16,1
18-Jul-16,1
18-Jul-16,1
14-Jul-16,1
14-Jul-16,1
14-Jul-16,1
14-Jul-16,1
14-Jul-16,1
14-Jul-16,3
14-Jul-16,3
13-Jul-16,1
13-Jul-16,1
12-Jul-16,2
12-Jul-16,2
12-Jul-16,1
12-Jul-16,1
12-Jul-16,1
12-Jul-16,1
11-Jul-16,1
11-Jul-16,1
11-Jul-16,1
11-Jul-16,1
8-Jul-16,2
8-Jul-16,2
8-Jul-16,1
8-Jul-16,1
8-Jul-16,2
8-Jul-16,2
6-Jul-16,3
6-Jul-16,3
6-Jul-16,1
1-Jul-16,1
1-Jul-16,1
30-Jun-16,1
30-Jun-16,1
28-Jun-16,1
28-Jun-16,1
27-Jun-16,1
27-Jun-16,1
27-Jun-16,3
27-Jun-16,3
24-Jun-16,9
24-Jun-16,9
23-Jun-16,1
23-Jun-16,1
22-Jun-16,1
22-Jun-16,1
22-Jun-16,1
22-Jun-16,1
22-Jun-16,1
22-Jun-16,1
22-Jun-16,1
22-Jun-16,1
20-Jun-16,1
20-Jun-16,1
20-Jun-16,1
17-Jun-16,1
17-Jun-16,1
17-Jun-16,2
17-Jun-16,2
17-Jun-16,18
17-Jun-16,18
17-Jun-16,1
17-Jun-16,1
16-Jun-16,1
16-Jun-16,1
15-Jun-16,3
15-Jun-16,3
15-Jun-16,1
15-Jun-16,1
14-Jun-16,1
14-Jun-16,1
14-Jun-16,1
14-Jun-16,1
14-Jun-16,3
14-Jun-16,3
14-Jun-16,1
13-Jun-16,2
13-Jun-16,2
13-Jun-16,5
13-Jun-16,5
10-Jun-16,1
10-Jun-16,1
9-Jun-16,1
9-Jun-16,1
9-Jun-16,10
